Ticket Class,Ticket Priority,Ticket Number,Ticket Status,Opened Date,Hostname,OS Type,Ticket Summary,Queue ID,Ticket Resolved Date,Resolution Code,Resolution Text,Ticket Closed Date,Call code,Reported By,Executed Automata,Recommended Automata,Actionable,Assignment Queue,Autogenerated,Automation Engine,Business Application,Closure Code,Sub Category,Category,Alert Key,Target Finish Date,Time to resolve (min)
INCIDENT,2,IN88186416,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 7.71 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:OTMDEV-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:14 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:14 PM",30
INCIDENT,2,IN88186415,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 6.87 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:OTMCON-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:05 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:05 PM",21
INCIDENT,2,IN88186414,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 0.33 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:FTITST-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:05 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:05 PM",21
INCIDENT,2,IN88186403,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 7.07 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:ELPADD-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:05 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:05 PM",21
INCIDENT,2,IN88186402,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 7.90 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:OTMTST-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:14 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:14 PM",30
INCIDENT,2,IN88186401,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 7.71 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:OTMDEV-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:14 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:14 PM",30
INCIDENT,2,IN88186400,CLOSED,"Oct 29, 2025 2:44 PM",UNKNOWN,UNKNOWN,acme#Only 7.90 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:OTMCON-acme_efbdnftw9,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:14 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:14 PM",30
INCIDENT,2,IN86646214,CLOSED,"Oct 29, 2025 2:41 PM",conqt460gee5n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 3:47 PM",CONFIGURATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application45,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 29, 2025 3:47 PM",66
INCIDENT,2,IN88186483,CLOSED,"Oct 29, 2025 2:34 PM",UNKNOWN,UNKNOWN,acme#Only 14.81 Percent free Space are left on ASM Disk Group PIMTSTLOG on Node RZ:IIQTEST-acme_efbdnft,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 3:05 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 3:05 PM",31
INCIDENT,1,IN86646282,CLOSED,"Oct 29, 2025 2:18 PM",conqt454pko4n,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 2:24 PM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41h_ckv_igp,"Oct 29, 2025 2:24 PM",6
INCIDENT,2,IN88185310,CLOSED,"Oct 29, 2025 1:24 PM",UNKNOWN,UNKNOWN,acme#efbdnftwm117#Only 14.92 Percent free Space are left on ASM Disk Group LCMPRDDATA on Node RZ:LIMSM,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 1:33 PM",10
INCIDENT,2,IN88185319,CLOSED,"Oct 29, 2025 1:24 PM",UNKNOWN,UNKNOWN,acme#efbdnftwm117#Only 14.92 Percent free Space are left on ASM Disk Group LCMPRDDATA on Node RZ:LCMPR,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 1:33 PM",10
INCIDENT,2,IN88185318,CLOSED,"Oct 29, 2025 1:24 PM",UNKNOWN,UNKNOWN,acme#Only 14.92 Percent free Space are left on ASM Disk Group LCMPRDDATA on Node RZ:KEPON-acme_efbdnftw,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 1:33 PM",10
INCIDENT,2,IN88185317,CLOSED,"Oct 29, 2025 1:24 PM",UNKNOWN,UNKNOWN,acme#efbdnftwm117#Only 14.92 Percent free Space are left on ASM Disk Group LCMPRDDATA on Node RZ:HERME,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 1:33 PM",10
INCIDENT,2,IN88185316,CLOSED,"Oct 29, 2025 1:24 PM",UNKNOWN,UNKNOWN,acme#Only 14.92 Percent free Space are left on ASM Disk Group LCMPRDDATA on Node RZ:WODIS-acme_efbdnftw,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:33 PM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 13, 2025 1:16 PM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,database-handler,UNKNOWN,"Oct 29, 2025 1:33 PM",10
INCIDENT,1,IN86646130,CLOSED,"Oct 29, 2025 1:18 PM",conqt592phk4p,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 1:23 PM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,AIOPS Staging,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42h_pgfjcr_igp,"Oct 29, 2025 1:23 PM",5
INCIDENT,2,IN86646117,CANCELLED,"Oct 29, 2025 1:01 PM",vonqn464njcp4,LINUX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,UNKNOWN,UNKNOWN,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_qucnnpe_pnxe_qsqg,UNKNOWN,UNKNOWN
INCIDENT,3,IN88186779,INPROG,"Oct 29, 2025 12:25 PM",fgceogqt346,UNIX,acme#Reports that for node RZ:FTIPRD-acme_efbdnftw902:RDB the warning message with Message ID ORA-12850,K-QQM-KP-FCR-FDO-CEOG-MPC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,database-handler,cnn_nmimpc_ipx8_mpcpce,UNKNOWN,UNKNOWN
INCIDENT,4,IN88186762,INPROG,"Oct 29, 2025 12:22 PM",fgceogqtj20,LINUX,acme#Reports that for node RZ:LOGCYTT-acme_efbdnftwh86:RDB the critical message with Message ID ORA-160,K-QQM-KP-FCR-FDO-CEOG-MPC,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,ACME_DC_Application1,UNKNOWN,UNKNOWN,database-handler,cnn_nqrpp_ipxe_mpc,UNKNOWN,UNKNOWN
INCIDENT,2,IN86646097,CLOSED,"Oct 29, 2025 11:23 AM",conqu456nhnv5cn,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 12:23 PM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,ACME_DC_Application39,UNKNOWN,UNKNOWN,disk-handler,cnn_fqmqneg_i40e_ukp_igp,"Oct 29, 2025 12:23 PM",60
INCIDENT,3,IN88107748,CLOSED,"Oct 29, 2025 10:59 AM",fgceogqt302,UNIX,acme#efbdnftw968#The process /usr/local/bin/resamad has been killed or insufficient amount of process,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 30, 2025 3:09 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 6, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_npmeomp_v41u_ckv,"Oct 30, 2025 3:09 AM",970
INCIDENT,2,IN86646064,CLOSED,"Oct 29, 2025 10:52 AM",vonqn455nmrv4cn,LINUX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 11:54 AM",ACTIVATED,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_p42e_owqcnlctc_igp,"Oct 29, 2025 11:54 AM",62
INCIDENT,2,IN86646056,CLOSED,"Oct 29, 2025 10:48 AM",vonqn453fjcp5,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 10:51 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 10:51 AM",3
INCIDENT,2,IN86646930,CLOSED,"Oct 29, 2025 10:23 AM",vonqn453fjcp5,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 10:26 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 10:26 AM",3
INCIDENT,3,IN86646921,CLOSED,"Oct 29, 2025 10:02 AM",conqt475gee4n,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 10:07 AM",AUTOMATION,It is Incident Resolution,"Nov 6, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application18,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_owqcn_igp,"Oct 29, 2025 10:07 AM",5
INCIDENT,2,IN86646971,CLOSED,"Oct 29, 2025 9:07 AM",vonqn455nmrv4cn,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 10:39 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_p42e_owqcnlctc_igp,"Oct 29, 2025 10:39 AM",92
INCIDENT,2,IN86646940,CLOSED,"Oct 29, 2025 8:35 AM",conqt467qeo4n,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 10:41 AM",ACTIVATED,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application40,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc6_owqcn,"Oct 29, 2025 10:41 AM",126
INCIDENT,2,IN86646833,CLOSED,"Oct 29, 2025 8:20 AM",conqt475gee4n,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 8:25 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application18,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41e_owqcn_igp,"Oct 29, 2025 8:25 AM",5
INCIDENT,3,IN86646830,CLOSED,"Oct 29, 2025 8:15 AM",qmn6,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 8:22 AM",AUTOMATION,It is Incident Resolution,"Nov 6, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application44,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_ckv_igp,"Oct 29, 2025 8:22 AM",6
INCIDENT,2,IN86646839,CLOSED,"Oct 29, 2025 8:13 AM",vonqn592ngvc4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 8:18 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application31,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 8:18 AM",4
INCIDENT,3,IN86646834,CLOSED,"Oct 29, 2025 8:00 AM",c45266np,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 8:06 AM",AUTOMATION,It is Incident Resolution,"Nov 6, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_owqcn_igp,"Oct 29, 2025 8:06 AM",6
INCIDENT,2,IN86646896,CLOSED,"Oct 29, 2025 7:18 AM",vonqn453fjcp5,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 7:22 AM",AUTOMATION,It is Incident Resolution,"Nov 8, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 7:22 AM",4
INCIDENT,2,IN86646894,CLOSED,"Oct 29, 2025 7:15 AM",vonqn455nmrv4cn,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 8:54 AM",AUTOMATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application3,UNKNOWN,UNKNOWN,UNKNOWN,cnn_spnomp_p42e_owqcnlctc_igp,"Oct 29, 2025 8:54 AM",99
INCIDENT,2,IN86646886,CLOSED,"Oct 29, 2025 6:58 AM",c45266np,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 7:03 AM",AUTOMATION,It is Incident Resolution,"Nov 8, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41e_owqcn_igp,"Oct 29, 2025 7:03 AM",5
INCIDENT,3,IN86646863,CLOSED,"Oct 29, 2025 6:38 AM",vonqn464neq4,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 6:44 AM",AUTOMATION,It is Incident Resolution,"Nov 5, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_p42u_pgfjcr_igp,"Oct 29, 2025 6:44 AM",6
INCIDENT,3,IN86646861,CLOSED,"Oct 29, 2025 6:37 AM",conqt460qeo4n,WINDOWS,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 7:07 AM",AUTOMATION,It is Incident Resolution,"Nov 5, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,disk-handler,Y,Y,Y,0,ACME_DC_Application11,UNKNOWN,UNKNOWN,disk-handler,cnn_fqmqneg_i40u_oqqon_igp,"Oct 29, 2025 7:07 AM",30
INCIDENT,2,IN86646868,CLOSED,"Oct 29, 2025 6:33 AM",vonqn453fjcp5,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 6:37 AM",AUTOMATION,It is Incident Resolution,"Nov 8, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 6:37 AM",3
INCIDENT,2,IN86646850,CLOSED,"Oct 29, 2025 6:08 AM",c45266np,UNIX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 6:25 AM",AUTOMATION,It is Incident Resolution,"Nov 8, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application21,UNKNOWN,UNKNOWN,UNKNOWN,acme002_xmo_vsve_ckv,"Oct 29, 2025 6:25 AM",16
INCIDENT,2,IN86646712,CLOSED,"Oct 29, 2025 5:23 AM",vonqn464kfsp9,LINUX,It is Incident Short Description,K-FRG-VV-ENF-EN7-CSRMO,"Oct 29, 2025 5:33 AM",AUTOMATION,It is Incident Resolution,"Nov 8, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,high-memory-swap-space-handler,Y,Y,Y,0,ACME_DC_Application14,UNKNOWN,UNKNOWN,high-memory-swap-space-handler,acme002_tkpogo_pnxe_pgfjcr,"Oct 29, 2025 5:33 AM",10
INCIDENT,3,IN86646760,CLOSED,"Oct 29, 2025 4:15 AM",conqt454o5,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 3:23 PM",CONFIGURATION,It is Incident Resolution,"Nov 6, 2025 7:38 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application36,UNKNOWN,UNKNOWN,UNKNOWN,cnn_hqq_v41u_ckv_igp,"Oct 29, 2025 3:23 PM",668
INCIDENT,2,IN86646745,CLOSED,"Oct 29, 2025 3:49 AM",qridfq46,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 9:34 AM",WORK AS DESIGN,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application39,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc6_owqcn,"Oct 29, 2025 9:34 AM",345
INCIDENT,2,IN88106167,CLOSED,"Oct 29, 2025 3:43 AM",fgceogqt355,UNIX,acme#efbdnftw911#Average CPU usage is too high (current value: 99),K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 5:13 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 12, 2025 7:45 AM",EVENTMANAGEMENT,x,UNKNOWN,cpu-high-handler,Y,Y,Y,0,WebGUI-Primary-Prod-Shared2,UNKNOWN,UNKNOWN,cpu-high-handler,cnn_ens_vsve_ckv,"Oct 29, 2025 5:13 AM",90
INCIDENT,2,IN86646621,RESOLVED,"Oct 29, 2025 3:38 AM",conqt507gee4t,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Nov 5, 2025 2:55 PM",CONFIGURATION,It is Incident Resolution,UNKNOWN,EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application20,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Nov 5, 2025 2:55 PM",10756
INCIDENT,2,IN86646627,CLOSED,"Oct 29, 2025 3:36 AM",conqt460du4o,WINDOWS,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 3:32 PM",CONFIGURATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application42,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 29, 2025 3:32 PM",716
INCIDENT,2,IN86646625,CLOSED,"Oct 29, 2025 3:34 AM",vonqc460rgee5,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCSQCN,"Oct 29, 2025 4:01 PM",CONFIGURATION,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,acme002_cneeoq_iqc7_owqcn,"Oct 29, 2025 4:01 PM",747
INCIDENT,2,IN88106984,CLOSED,"Oct 29, 2025 1:48 AM",fgceogqtl84,UNIX,acme#efbdnftwj40s1#The monitored DB2 Database has Status Inactive/Busy.,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 31, 2025 1:43 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 14, 2025 7:46 AM",EVENTMANAGEMENT,x,UNKNOWN,database-handler,Y,Y,Y,1,Internet Banking,UNKNOWN,UNKNOWN,database-handler,cnn_fdqrcrsq5_isfe_fd6,"Oct 31, 2025 1:43 AM",2875
INCIDENT,3,IN88185792,CLOSED,"Oct 29, 2025 1:41 AM",fgceogqtl72,UNIX,acme#efbdnftwj38s1#Job PHTefbdnftw089#DB_BACKUP_D_089.DB_BACKUP_DAILY_089_SAPDSP is in status ABEND,K-QQM-KP-FCR-FDO-CEOG-MPC,"Oct 29, 2025 4:07 PM",AUTOMATION,[ backup ] Start Wed Oct 27 06:52:39 UTC 2021<br />0 [ backup ] End Wed Oct 27 10:08:15 UTC 2021 0<br />-------------------------------------------------------------------------------<br />BACKUPTIME: 196 min<br />-------------------------------------------------------------------------------<br /> Return Codes:<br /> 0 OK all tasks were successful<br /> 1 Cleanup target filesystem failed<br /> 2 Controlfile backup (before db-backup) failed<br /> 4 DataBase backup failed<br /> 8 Cleanup old backup failed<br /> 16 Controlfile backup (after db-backup) failed<br /> 64 another instance of backup script is running (lockflag is present)<br /> 128 you tried to run the script as root<br /> 256 UNKNOWN OS<br />-------------------------------------------------------------------------------<br /><br /><br />Backup is success acmece resolving this alert,"Nov 6, 2025 7:40 AM",EVENTMANAGEMENT,x,UNKNOWN,batch-job-schedule-failures,Y,Y,Y,0,My web application,UNKNOWN,UNKNOWN,batch-job-schedule-failures,cnn_nqrpp_ipxe_mpcpce,"Oct 29, 2025 4:07 PM",865
INCIDENT,2,IN86646545,CLOSED,"Oct 29, 2025 12:33 AM",conqt47784nlr,UNIX,It is Incident Short Description,K-QWQ-KP-FQR-QOF-SPK-DCS,"Oct 29, 2025 10:26 AM",CAPACITY,It is Incident Resolution,"Nov 9, 2025 7:39 AM",EVENTMANAGEMENT,x,UNKNOWN,UNKNOWN,Y,Y,Y,0,ACME_DC_Application49,UNKNOWN,UNKNOWN,UNKNOWN,cnn_gppcnpr_v416_ckv,"Oct 29, 2025 10:26 AM",593
INCIDENT,2,IN88106729,CLOSED,"Oct 29, 2025 12:29 AM",fgceogqt423,UNIX,acme#efbdnftw089#The number of zombie processes is too high. Current number: 52.,K-QQM-VV-QOM-MRJ-OCSRM,"Oct 29, 2025 1:59 AM",AUTOMATION,*** Automation application have automatically resolved the problem ***,"Nov 12, 2025 7:45 AM",EVENTMANAGEMENT,x,UNKNOWN,zombie-process,Y,Y,Y,1,My web application,UNKNOWN,UNKNOWN,zombie-process,cnn_xmo_vsve_ckv,"Oct 29, 2025 1:59 AM",90
